,mobile_url,mobile_name,mobile_price,mobile_rating,mobile_strike_Price,mobile_desc
30,https://filpkart.com/motorola-e13-aurora-green-128-gb/p/itm87151a7bb1a4f?pid=MOBGQFX6HYNXCYGX&lid=LSTMOBGQFX6HYNXCYGXHU6UY1&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_31&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGQFX6HYNXCYGX.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"MOTOROLA e13 (Aurora Green, 128 GB)","₹8,999",3.9,"₹10,999","['8 GB RAM | 128 GB ROM | Expandable Upto 1 TB', '16.51 cm (6.5 inch) HD+ Display', '13MP Rear Camera | 5MP Front Camera', '5000 mAh Battery', 'Unisoc T606 Processor', '1 Year on Handset and 6 Months on Accessories']"
31,https://filpkart.com/vivo-v29e-5g-artistic-red-128-gb/p/itmaaa634624a459?pid=MOBGSZM9BGT9QE9U&lid=LSTMOBGSZM9BGT9QE9UV3SJDJ&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_32&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGSZM9BGT9QE9U.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"vivo V29e 5G (Artistic Red, 128 GB)","₹26,999",4.4,"₹31,999","['8 GB RAM | 128 GB ROM', '17.22 cm (6.78 inch) Full HD+ Display', '64MP + 8MP | 50MP Front Camera', '5000 mAh Battery', 'Snapdragon 695 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
32,https://filpkart.com/redmi-12-5g-pastel-blue-128-gb/p/itm71f3d06ed5235?pid=MOBGS9T5T9GCCWJM&lid=LSTMOBGS9T5T9GCCWJMAK6KDY&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_33&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGS9T5T9GCCWJM.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"REDMI 12 5G (Pastel Blue, 128 GB)","₹12,973",4.2,"₹15,999","['4 GB RAM | 128 GB ROM', '17.25 cm (6.79 inch) Display', '50MP Rear Camera', '5000 mAh Battery', '1 Year Manufacturer Warranty']"
33,https://filpkart.com/vivo-v29e-5g-artistic-blue-128-gb/p/itmaaa634624a459?pid=MOBGSZM9UDGBZ5GH&lid=LSTMOBGSZM9UDGBZ5GHGYMJG8&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_34&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGSZM9UDGBZ5GH.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"vivo V29e 5G (Artistic Blue, 128 GB)","₹26,999",4.4,"₹31,999","['8 GB RAM | 128 GB ROM', '17.22 cm (6.78 inch) Full HD+ Display', '64MP + 8MP | 50MP Front Camera', '5000 mAh Battery', 'Snapdragon 695 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
34,https://filpkart.com/realme-11-pro-5g-oasis-green-256-gb/p/itm5647cce338e55?pid=MOBGPU8HCGG9PCER&lid=LSTMOBGPU8HCGG9PCERHGOPBG&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_35&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGPU8HCGG9PCER.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"realme 11 Pro+ 5G (Oasis Green, 256 GB)","₹29,999",4.3,"₹32,999","['12 GB RAM | 256 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '200MP (OIS) + 8MP + 2MP | 32MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories']"
35,https://filpkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itm151f47ed48eee?pid=MOBGRNZ3FZBVRYHQ&lid=LSTMOBGRNZ3FZBVRYHQLWWUJH&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_36&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGRNZ3FZBVRYHQ.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"POCO M6 Pro 5G (Forest Green, 128 GB)","₹12,999",4.3,"₹16,999","['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB', '17.25 cm (6.79 inch) Full HD+ Display', '50MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'Snapdragon 4 Gen 2 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
36,https://filpkart.com/motorola-e13-aurora-green-64-gb/p/itmb52d8f826cd9a?pid=MOBGKHNBA55HDSZR&lid=LSTMOBGKHNBA55HDSZRHOAFME&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_37&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGKHNBA55HDSZR.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"MOTOROLA e13 (Aurora Green, 64 GB)","₹7,999",4,"₹10,999","['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '16.51 cm (6.5 inch) HD+ Display', '13MP Rear Camera | 5MP Front Camera', '5000 mAh Battery', 'Unisoc T606 Processor', '1 Year on Handset and 6 Months on Accessories']"
37,https://filpkart.com/apple-iphone-14-blue-128-gb/p/itmdb77f40da6b6d?pid=MOBGHWFHSV7GUFWA&lid=LSTMOBGHWFHSV7GUFWAY05S0C&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_38&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGHWFHSV7GUFWA.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"APPLE iPhone 14 (Blue, 128 GB)","₹64,999",4.6,"₹69,900","['128 GB ROM', '15.49 cm (6.1 inch) Super Retina XDR Display', '12MP + 12MP | 12MP Front Camera', 'A15 Bionic Chip, 6 Core Processor Processor', '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories']"
38,https://filpkart.com/redmi-12-5g-jade-black-128-gb/p/itm0c8ba13f6fc5b?pid=MOBGS7GYGUAJ4UYZ&lid=LSTMOBGS7GYGUAJ4UYZVZ3SIK&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_39&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGS7GYGUAJ4UYZ.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"REDMI 12 5G (Jade Black, 128 GB)","₹14,697",4.3,"₹17,999","['6 GB RAM | 128 GB ROM', '17.25 cm (6.79 inch) Full HD Display', '50MP Rear Camera', '5000 mAh Battery', '1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories']"
39,https://filpkart.com/vivo-v29e-5g-artistic-blue-256-gb/p/itmaaa634624a459?pid=MOBGSZM9ZHZPHTHV&lid=LSTMOBGSZM9ZHZPHTHVSDGGAB&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_40&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGSZM9ZHZPHTHV.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"vivo V29e 5G (Artistic Blue, 256 GB)","₹28,999",4.4,"₹33,999","['8 GB RAM | 256 GB ROM', '17.22 cm (6.78 inch) Full HD+ Display', '64MP + 8MP | 50MP Front Camera', '5000 mAh Battery', 'Snapdragon 695 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
40,https://filpkart.com/realme-11-pro-5g-astral-black-256-gb/p/itm3f783627a36ec?pid=MOBGPUNGNHJM8HKS&lid=LSTMOBGPUNGNHJM8HKSXLXRR3&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_41&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGPUNGNHJM8HKS.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"realme 11 Pro 5G (Astral Black, 256 GB)","₹24,999",4.3,"₹27,999","['8 GB RAM | 256 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '100MP (OIS) + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories']"
41,https://filpkart.com/google-pixel-6a-chalk-128-gb/p/itme5ae89135d44e?pid=MOBGFWEZ5SKU84Z8&lid=LSTMOBGFWEZ5SKU84Z8FXPB45&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_42&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGFWEZ5SKU84Z8.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"Google Pixel 6a (Chalk, 128 GB)","₹43,999",4.3,,"['6 GB RAM | 128 GB ROM', '15.6 cm (6.14 inch) Full HD+ Display', '12.2MP + 12MP | 8MP Front Camera', '4410 mAh Battery', 'Google Tensor Processor', '1 Year Brand Warranty']"
42,https://filpkart.com/google-pixel-6a-charcoal-128-gb/p/itme5ae89135d44e?pid=MOBGFKX5YUXD74Z3&lid=LSTMOBGFKX5YUXD74Z3MXA2OB&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_43&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGFKX5YUXD74Z3.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"Google Pixel 6a (Charcoal, 128 GB)","₹43,999",4.3,,"['6 GB RAM | 128 GB ROM', '15.6 cm (6.14 inch) Full HD+ Display', '12.2MP + 12MP | 8MP Front Camera', '4410 mAh Battery', 'Google Tensor Processor', '1 Year Brand Warranty']"
43,https://filpkart.com/redmi-12-moonstone-silver-128-gb/p/itme52e778c12701?pid=MOBGRMFK2MGRNG4Q&lid=LSTMOBGRMFK2MGRNG4QFZLVXT&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&spotlightTagId=FkPickId_tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGRMFK2MGRNG4Q.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"REDMI 12 (Moonstone Silver, 128 GB)","₹9,999",4.3,"₹14,999","['4 GB RAM | 128 GB ROM | Expandable Upto 1 TB', '17.25 cm (6.79 inch) Full HD+ Display', '50MP + 8MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'Helio G88 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories']"
44,https://filpkart.com/redmi-12-5g-moonstone-silver-128-gb/p/itm0c8ba13f6fc5b?pid=MOBGS7JGZBZKPGGB&lid=LSTMOBGS7JGZBZKPGGBCARXHV&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_45&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGS7JGZBZKPGGB.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"REDMI 12 5G (Moonstone Silver, 128 GB)","₹14,331",4.3,"₹17,999","['6 GB RAM | 128 GB ROM', '17.25 cm (6.79 inch) Display', '50MP Rear Camera', '5000 mAh Battery', '1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories']"
45,https://filpkart.com/poco-c50-royal-blue-32-gb/p/itma43af9d14952e?pid=MOBGK8WZUTGDEZFA&lid=LSTMOBGK8WZUTGDEZFABJY1QW&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGK8WZUTGDEZFA.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"POCO C50 (Royal Blue, 32 GB)","₹5,499",4.2,"₹8,999","['2 GB RAM | 32 GB ROM | Expandable Upto 512 GB', '16.56 cm (6.52 inch) HD+ Display', '8MP Dual Camera | 5MP Front Camera', '5000 mAh Lithium Polymer Battery', 'Mediatek Helio A22 Processor, Upto 2.0 GHz Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
46,https://filpkart.com/poco-m6-pro-5g-forest-green-64-gb/p/itmbd07561c8265a?pid=MOBGRNZ3GHQF3QEZ&lid=LSTMOBGRNZ3GHQF3QEZVYNCA7&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_47&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGRNZ3GHQF3QEZ.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"POCO M6 Pro 5G (Forest Green, 64 GB)","₹10,999",4.4,"₹14,999","['4 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '17.25 cm (6.79 inch) Full HD+ Display', '50MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'Snapdragon 4 Gen 2 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
47,https://filpkart.com/redmi-12-jade-black-128-gb/p/itmb7050ec01c09f?pid=MOBGRMFKTHKQSJEG&lid=LSTMOBGRMFKTHKQSJEGQK3FM2&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=organic&iid=d74c461b-af47-46e6-a25e-d2401b1b1a56.MOBGRMFKTHKQSJEG.SEARCH&ppt=None&ppn=None&ssid=3hrnu503w00000001695621650014&qH=532c28d5412dd75b,"REDMI 12 (Jade Black, 128 GB)","₹11,499",4.2,"₹15,999","['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB', '17.25 cm (6.79 inch) Full HD+ Display', '50MP + 8MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'Helio G88 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories']"
48,https://filpkart.com/infinix-smart-7-hd-green-apple-64-gb/p/itmae6d492c1083e?pid=MOBGZNM9FZAVPXAA&lid=LSTMOBGZNM9FZAVPXAATCK5H1&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGZNM9FZAVPXAA.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"Infinix Smart 7 HD (Green Apple, 64 GB)","₹6,199",4.3,"₹7,999","['2 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '16.76 cm (6.6 inch) HD+ Display', '8MP + AI Lens | 5MP Front Camera', '5000 mAh Battery', 'Spreadtrum \nSC9863A1 Processor', '1 Year on Handset and 6 Months on Accessories']"
49,https://filpkart.com/infinix-smart-7-hd-ink-black-64-gb/p/itmae6d492c1083e?pid=MOBGZNM9B5FENHTT&lid=LSTMOBGZNM9B5FENHTTDBMNAI&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_50&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGZNM9B5FENHTT.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"Infinix Smart 7 HD (Ink Black, 64 GB)","₹6,199",4.3,"₹7,999","['2 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '16.76 cm (6.6 inch) HD+ Display', '8MP + AI Lens | 5MP Front Camera', '5000 mAh Battery', 'Spreadtrum \nSC9863A1 Processor', '1 Year on Handset and 6 Months on Accessories']"
50,https://filpkart.com/apple-iphone-14-midnight-128-gb/p/itm9e6293c322a84?pid=MOBGHWFHECFVMDCX&lid=LSTMOBGHWFHECFVMDCXSSCYWA&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_51&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGHWFHECFVMDCX.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"APPLE iPhone 14 (Midnight, 128 GB)","₹64,999",4.6,"₹69,900","['128 GB ROM', '15.49 cm (6.1 inch) Super Retina XDR Display', '12MP + 12MP | 12MP Front Camera', 'A15 Bionic Chip, 6 Core Processor Processor', '1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories']"
51,https://filpkart.com/poco-c55-cool-blue-128-gb/p/itm26aca9fd143ba?pid=MOBGMXSWJHRVUWFE&lid=LSTMOBGMXSWJHRVUWFESKZGEW&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_52&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGMXSWJHRVUWFE.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"POCO C55 (Cool Blue, 128 GB)","₹8,499",4.1,"₹13,999","['6 GB RAM | 128 GB ROM | Expandable Upto 1 TB', '17.04 cm (6.71 inch) HD+ Display', '50MP Dual Rear Camera | 5MP Front Camera', '5000 mAh Battery', 'Mediatek Helio G85 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
52,https://filpkart.com/infinix-smart-7-hd-jade-white-64-gb/p/itmae6d492c1083e?pid=MOBGZNM998PNVGGF&lid=LSTMOBGZNM998PNVGGFEMF5MT&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_53&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGZNM998PNVGGF.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"Infinix Smart 7 HD (Jade White, 64 GB)","₹6,199",4.3,"₹7,999","['2 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '16.76 cm (6.6 inch) HD+ Display', '8MP + AI Lens | 5MP Front Camera', '5000 mAh Battery', 'Spreadtrum SC9863A1 Processor', '1 Year on Handset and 6 Months on Accessories']"
53,https://filpkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGHM9ZPZBB&lid=LSTMOBGTEVGHM9ZPZBBYVV7IY&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_54&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGTEVGHM9ZPZBB.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"realme C53 (Champion Gold, 128 GB)","₹11,999",4.4,"₹13,999","['6 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '17.12 cm (6.74 inch) HD Display', '108MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'T612 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
54,https://filpkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGGM7CTGXU&lid=LSTMOBGTEVGGM7CTGXUNSRWPW&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_55&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGTEVGGM7CTGXU.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"realme C53 (Champion Black, 128 GB)","₹11,999",4.4,"₹13,999","['6 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '17.12 cm (6.74 inch) HD Display', '108MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'T612 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
55,https://filpkart.com/infinix-note-30-5g-interstellar-blue-128-gb/p/itm12c179f0a6281?pid=MOBGQ9HPFCX4UQ3J&lid=LSTMOBGQ9HPFCX4UQ3JFFYXV0&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGQ9HPFCX4UQ3J.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"Infinix Note 30 5G (Interstellar Blue, 128 GB)","₹14,999",4.1,"₹17,999","['4 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '17.22 cm (6.78 inch) Full HD+ Display', '108 MP + 2 MP+ AI Lens | 16MP Front Camera', '5000 mAh Li-ion Polymer Battery', 'Dimensity 6080 Processor', '1 Year on Handset and 6 Months on Accessories']"
56,https://filpkart.com/motorola-edge-40-nebula-green-256-gb/p/itmaa0bf9c327a2b?pid=MOBGKHNBTVZZU8PH&lid=LSTMOBGKHNBTVZZU8PHORDDSI&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_57&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGKHNBTVZZU8PH.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"MOTOROLA Edge 40 (Nebula Green, 256 GB)","₹29,999",4.2,"₹34,999","['8 GB RAM | 256 GB ROM', '16.51 cm (6.5 inch) Full HD+ Display', '50MP + 13MP | 32MP Front Camera', '4400 mAh Battery', 'Dimensity 8020 Processor', 'Vegan Leather', '1 Year Handset and 6 Months Accessories']"
57,https://filpkart.com/apple-iphone-11-white-64-gb/p/itmfc6a7091eb20b?pid=MOBFWQ6BVWVEH3XE&lid=LSTMOBFWQ6BVWVEH3XE9ADHVW&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_58&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBFWQ6BVWVEH3XE.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"APPLE iPhone 11 (White, 64 GB)","₹37,999",4.6,"₹43,900","['64 GB ROM', '15.49 cm (6.1 inch) Liquid Retina HD Display', '12MP + 12MP | 12MP Front Camera', 'A13 Bionic Chip Processor', 'Brand Warranty of 1 Year']"
58,https://filpkart.com/redmi-12-pastel-blue-128-gb/p/itm48719506a7ceb?pid=MOBGRMFKKGYD9ETX&lid=LSTMOBGRMFKKGYD9ETX5KD9VL&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGRMFKKGYD9ETX.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"REDMI 12 (Pastel Blue, 128 GB)","₹9,999",4.3,"₹14,999","['4 GB RAM | 128 GB ROM | Expandable Upto 1 TB', '17.25 cm (6.79 inch) Full HD+ Display', '50MP + 8MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'Helio G88 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories']"
59,https://filpkart.com/realme-c53-champion-gold-64-gb/p/itm5df90168ecd05?pid=MOBGQY939DG9GBQ8&lid=LSTMOBGQY939DG9GBQ8XN2GK7&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGQY939DG9GBQ8.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"realme C53 (Champion Gold, 64 GB)","₹10,999",4.4,"₹12,999","['6 GB RAM | 64 GB ROM | Expandable Upto 2 TB', '17.12 cm (6.74 inch) HD Display', '108MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'T612 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories']"
60,https://filpkart.com/motorola-e13-aurora-green-64-gb/p/itm97b95a526ee49?pid=MOBGKHNBXT4CCKGQ&lid=LSTMOBGKHNBXT4CCKGQY1KFMX&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGKHNBXT4CCKGQ.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"MOTOROLA e13 (Aurora Green, 64 GB)","₹6,999",4,"₹9,999","['2 GB RAM | 64 GB ROM | Expandable Upto 1 TB', '16.51 cm (6.5 inch) HD+ Display', '13MP Rear Camera | 5MP Front Camera', '5000 mAh Battery', 'Unisoc T606 Processor', '1 Year on Handset and 6 Months on Accessories']"
61,https://filpkart.com/redmi-12-5g-pastel-blue-128-gb/p/itm71f3d06ed5235?pid=MOBGS9T5T9GCCWJM&lid=LSTMOBGS9T5T9GCCWJMAK6KDY&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGS9T5T9GCCWJM.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"REDMI 12 5G (Pastel Blue, 128 GB)","₹12,973",4.2,"₹15,999","['4 GB RAM | 128 GB ROM', '17.25 cm (6.79 inch) Display', '50MP Rear Camera', '5000 mAh Battery', '1 Year Manufacturer Warranty']"
62,https://filpkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-128-gb/p/itm2cd5a4e659035?pid=MOBGZJ3WM5SGTGVZ&lid=LSTMOBGZJ3WM5SGTGVZLTIX0S&marketplace=FLIPKART&q=mobile&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=organic&iid=91f463b5-c38d-42e4-8e4f-2c6cc979a552.MOBGZJ3WM5SGTGVZ.SEARCH&ppt=None&ppn=None&ssid=bzu0d5s59s0000001695621651166&qH=532c28d5412dd75b,"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB)","₹19,999",4.4,,"['8 GB RAM | 128 GB ROM', '17.07 cm (6.72 inch) Display', '108MP Rear Camera', '5000 mAh Battery', 'Domestic Warranty of 12 months on phone & 6 months on accessories']"
